0;1.09;63.889;1.2;98;1.5;944.1
0;1.08;38.889;1.3;98;1.3;943.5
0;1.06;19.444;1.3;98;1.4;942.9
0;1.05;0;1.2;98;1.1;943.7
0;1.04;0;1;98;0.2;944.2
0;1.03;0;1.1;98;0.7;942.8
0;1.02;0;1;98;1.2;942.7
0;1;0;0.5;98;1.1;942.6
0;0.991;0;0.2;98;0.3;942
0;0.979;0;0;98;0.6;942.1
0;0.967;0;-0.2;98;0.4;942.8
0;0.959;0;-0.3;98;0.3;943
0;0.956;0;-0.5;98;0.6;943.1
0;0.953;0;-0.6;98;1;943.8
0;0.95;0;-0.4;98;1.1;943.6
0;0.947;0;-0.5;98;0.6;943.5
0;0.936;0;-0.5;98;1.3;943.6
0;0.917;0;-0.8;98;0.6;943.9
0;0.898;2.778;-0.6;98;0.7;945.5
0;0.879;13.889;-1.1;98;0.3;945.8
0;0.861;50;-0.8;98;0.4;946.7
0;0.842;75;-0.6;98;0.9;946.8
0;0.823;80.556;-0.3;98;0.4;947.7
0;0.813;75;-0.2;98;0.4;948.5
0;0.811;66.667;0;98;0.5;949
0;0.808;44.444;0.1;98;0.5;949.1
0;0.806;19.444;-0.1;98;0.6;949.5
0;0.804;0;-0.4;98;0.9;950.1
0;0.802;0;-0.5;98;0.7;951.1
0;0.799;0;-0.3;98;0.3;952.6
0;0.793;0;-0.6;98;1;954.4
0;0.786;0;-0.6;98;0.9;955.6
0;0.779;0;-0.7;98;0.3;956.8
0;0.772;0;-0.7;98;0.9;957.4
0;0.766;0;-0.8;98;0.5;958.4
0;0.759;0;-0.8;98;1.3;959.1
0;0.752;0;-1.2;98;1.6;959.5
0;0.745;0;-0.9;98;1.1;959.7
0;0.738;0;-0.8;98;1;959.5
0;0.732;0;-1.1;98;1.5;959.7
0;0.725;0;-0.9;98;1.2;960.3
0;0.718;0;-0.9;98;1.4;960.7
0;0.711;2.78;-1.4;95;0.7;961.7
0;0.704;16.67;-1;96;0.9;962.3
0;0.697;38.89;-0.9;96;0.8;962.3
0;0.692;72.22;-0.8;94;1.1;962.1
0;0.69;133.33;-0.6;93;1.1;962
0;0.688;130.56;0.1;90;0.5;962
0;0.687;97.22;0.4;89;0.4;962
0;0.685;52.78;0.6;89;0.2;960.9
0;0.683;19.44;0.7;90;0.7;960.4
0;0.681;0;0.6;94;0.6;959.7
0;0.679;0;0.4;93;0.3;959.8
0;0.678;0;0.3;94;0.6;958.8
0;0.676;0;0;95;0.4;958.7
0;0.674;0;-0.2;97;0.8;958.8
0;0.672;0;-0.2;98;1;959.4
0;0.671;0;-0.3;98;0.4;960.6
0;0.669;0;-0.8;98;1.1;962.1
0;0.666;0;-1.1;95;0.4;963.6
0;0.637;0;-1.4;95;1.2;964.8
0;0.597;0;-1.6;94;1.9;965.6
0;0.562;0;-1.3;95;1.1;965.9
0;0.557;0;-1.1;94;1.5;966.6
0;0.549;0;-1.1;92;0.8;966.9
0;0.385;0;-1.2;91;0.3;967.4
0;0.35;2.78;-1.1;88;0.9;967.6
0;0.35;25;-1;88;1.3;967.7
0;0.35;61.11;-1.1;87;0.8;967.5
0;0.35;105.56;-1.3;87;1.3;967.4
0;0.344;144.44;-1.3;86;1.3;967.6
0;0.409;163.89;-0.7;87;0.9;967.5
0;0.352;130.56;-0.4;85;0.9;967
0;0.497;69.44;-0.5;86;0.7;966.3
0;0.688;33.33;-0.5;88;0.8;965.7
0;0.586;0;-0.7;89;0.7;964.5
0;0.546;0;-0.9;90;1;963.9
0;0.534;0;-1.4;92;1.2;963.6
0;0.522;0;-1.8;94;0.9;963.4
0;0.51;0;-2.3;97;1;963.5
0;0.498;0;-2.5;98;0.7;963.6
0;0.486;0;-2.9;98;1;963.9
0;0.474;0;-3.2;98;0.7;963.9
0;0.462;0;-3.2;98;0.5;964.1
0;0.439;0;-3.4;98;0.5;964.2
0;0.336;0;-3.3;98;0.9;963.5
0;0.406;0;-3.7;98;0.4;963.1
0;0.436;0;-3.7;98;0.4;963
0;0.403;0;-3.7;98;1.3;962.6
0;0.368;0;-3.4;98;0.8;962.6
0;0.369;2.78;-3.8;98;0.4;963.6
0;0.57;25;-4;98;0.9;964.2
0;0.439;61.11;-3.8;98;0.4;964.8
0;0.421;111.11;-3.6;98;0.5;965.5
0;0.403;141.67;-3.1;98;0.6;966
0;0.385;144.44;-2.4;98;1;966.5
0;0.368;130.56;-2;95;0.9;966.6
0;0.368;97.22;-1.8;93;0.7;966.8
0;0.444;63.89;-1.7;93;0.2;967.4
0;0.448;0;-1.8;95;0.6;968.1
0;0.448;0;-1.8;96;0.2;969.3
0;0.448;0;-2.1;98;0.6;970.8
0;0.448;0;-2.4;98;1.1;972
0;0.448;0;-2.6;98;1.3;973.1
0;0.448;0;-2.9;98;0.5;973.9
0;0.448;0;-3.2;98;0.8;974.7
0;0.448;0;-3.3;98;0.6;975.6
0;0.448;0;-3.6;98;0.6;976.5
0;0.275;0;-3.6;98;0.2;976.8
0;0.321;0;-3.7;98;1.1;977.1
0;0.35;0;-3.9;98;0.6;976.9
0;0.35;0;-3.7;98;1;977
0;0.35;0;-3.9;98;0.9;976.9
0;0.35;0;-4.4;98;0.5;976.5
0;0.286;2.78;-4.4;98;0.7;976.2
0;0.344;30.56;-4.5;98;1.1;976.1
0;0.35;69.44;-3.4;98;1;975.7
0;0.35;97.22;-3;98;1;975.7
0;0.35;105.56;-2.7;98;0.5;974.9
0;0.35;125;-2.2;98;0.3;973.9
0;0.35;105.56;-2;98;0.5;973
0;0.35;86.11;-1.9;98;1;972.3
0;0.35;47.22;-1.8;98;1;972.2
0;0.35;0;-2;98;0.3;971
0;0.35;0;-2;97;0.7;970.5
